"","spp","year","site","mean","sd"
"1879","WOMP",2009,"Upland",0.412698412698413,0.873164815298268
"1880","WOMP",2010,"Lowland",0.862068965517241,1.09296902096454
"1881","WOMP",2010,"Midland",1.38775510204082,1.70558306905356
"1882","WOMP",2010,"Upland",0.258064516129032,0.929793594854395
"1883","WOMP",2011,"Lowland",1,1.09544511501033
"1884","WOMP",2011,"Midland",0.44,0.820568908339411
"1885","WOMP",2011,"Upland",0.405405405405405,0.831980884511292
"1886","WOMP",2012,"Lowland",0.631578947368421,0.997864006105012
"1887","WOMP",2012,"Midland",1.05263157894737,1.22909257718861
"1888","WOMP",2012,"Upland",0.276315789473684,0.704247763419027
"1889","WOMP",2013,"Lowland",0.363636363636364,0.674199862463242
"1890","WOMP",2013,"Midland",0.692307692307692,1.25977955786437
"1891","WOMP",2013,"Upland",0.642857142857143,1.28528131237798
"1892","WOMP",2014,"Lowland",0,0
"1893","WOMP",2014,"Midland",0.938775510204082,1.66343223568653
"1894","WOMP",2014,"Upland",0.176470588235294,0.392952623996688
"1895","WOMP",2015,"Lowland",NA,NA
"1896","WOMP",2015,"Midland",NA,NA
"1897","WOMP",2015,"Upland",NA,NA
"1898","WOMP",2016,"Lowland",0.272727272727273,0.467099366496914
"1899","WOMP",2016,"Midland",0.75,1.15155849027383
"1900","WOMP",2016,"Upland",0.357142857142857,0.633323693776651
"1901","WTTC",2000,"Lowland",0,0
"1902","WTTC",2000,"Midland",1.82,1.32001855274532
"1903","WTTC",2000,"Upland",2.12121212121212,1.46250734662351
"1904","WTTC",2001,"Midland",2.375,1.86063336574918
"1905","WTTC",2001,"Upland",1.53846153846154,1.30551677787581
"1906","WTTC",2002,"Lowland",0,0
"1907","WTTC",2002,"Midland",1.27272727272727,1.34839972492648
"1908","WTTC",2002,"Upland",2.04761904761905,1.02353263143832
"1909","WTTC",2003,"Lowland",0,0
"1910","WTTC",2003,"Midland",1.21212121212121,0.927280154456292
"1911","WTTC",2003,"Upland",1.375,0.94185814971977
"1912","WTTC",2004,"Lowland",0.109756097560976,0.385095709154587
"1913","WTTC",2004,"Midland",1.71774193548387,1.67507060339473
"1914","WTTC",2004,"Upland",1.95833333333333,1.52926534070105
"1915","WTTC",2005,"Lowland",0.268292682926829,0.7753834613887
"1916","WTTC",2005,"Midland",2,1.29447892052195
"1917","WTTC",2005,"Upland",2,1.58698409523174
"1918","WTTC",2006,"Lowland",0.0869565217391304,0.28810406552003
"1919","WTTC",2006,"Midland",2.04761904761905,1.85677652064513
"1920","WTTC",2006,"Upland",1.92,1.46969384566991
"1921","WTTC",2007,"Lowland",0,0
"1922","WTTC",2007,"Midland",2.04166666666667,1.32019233500973
"1923","WTTC",2007,"Upland",1.44,1.2315578321287
"1924","WTTC",2008,"Lowland",0.0379746835443038,0.250283837574183
"1925","WTTC",2008,"Midland",1.38297872340426,1.430139349393
"1926","WTTC",2008,"Upland",1.85714285714286,1.5023790657297
"1927","WTTC",2009,"Lowland",0.0571428571428571,0.235504107976803
"1928","WTTC",2009,"Midland",1.31034482758621,1.54700499042872
"1929","WTTC",2009,"Upland",2.06349206349206,1.67402370077082
"1930","WTTC",2010,"Lowland",0.103448275862069,0.309934046694603
"1931","WTTC",2010,"Midland",1.77551020408163,1.29526873213066
"1932","WTTC",2010,"Upland",1.41935483870968,1.43234524582093
"1933","WTTC",2011,"Lowland",0,0
"1934","WTTC",2011,"Midland",0.84,1.06770782520313
"1935","WTTC",2011,"Upland",2.27027027027027,1.34677905159451
"1936","WTTC",2012,"Lowland",0,0
"1937","WTTC",2012,"Midland",NA,NA
"1938","WTTC",2012,"Upland",3.02631578947368,2.05246962923873
"1939","WTTC",2013,"Lowland",0,0
"1940","WTTC",2013,"Midland",1.20512820512821,2.95741251754306
"1941","WTTC",2013,"Upland",1.96428571428571,1.24993506324835
"1942","WTTC",2014,"Lowland",0,0
"1943","WTTC",2014,"Midland",1.20408163265306,1.42857142857143
"1944","WTTC",2014,"Upland",1.82352941176471,1.74052054417806
"1945","WTTC",2015,"Lowland",0,0
"1946","WTTC",2015,"Midland",1.57142857142857,1.01634985756236
"1947","WTTC",2015,"Upland",2.19444444444444,1.58239320460126
"1948","WTTC",2016,"Lowland",0,0
"1949","WTTC",2016,"Midland",1.16666666666667,1.12931940514656
"1950","WTTC",2016,"Upland",2.21428571428571,1.76192951175568
"1951","YBBB",2000,"Lowland",0.4,0.699205898780101
"1952","YBBB",2000,"Midland",0.3,0.646813224152673
"1953","YBBB",2000,"Upland",0.0757575757575758,0.319162657378337
"1954","YBBB",2001,"Midland",0.666666666666667,1.00722031037067
"1955","YBBB",2001,"Upland",0.0384615384615385,0.194183909345154
"1956","YBBB",2002,"Lowland",0.75,0.957427107756338
"1957","YBBB",2002,"Midland",0.545454545454545,1.03572548135463
"1958","YBBB",2002,"Upland",0.238095238095238,0.538958431120797
"1959","YBBB",2003,"Lowland",0.833333333333333,0.983192080250175
"1960","YBBB",2003,"Midland",0.242424242424242,0.560708426362525
"1961","YBBB",2003,"Upland",0.09375,0.296144581080299
"1962","YBBB",2004,"Lowland",0.609756097560976,0.857157195790652
"1963","YBBB",2004,"Midland",0.435483870967742,0.746176546644378
"1964","YBBB",2004,"Upland",0.145833333333333,0.460784868496635
"1965","YBBB",2005,"Lowland",0.951219512195122,1.11694269128266
"1966","YBBB",2005,"Midland",0.426666666666667,0.618920885948328
"1967","YBBB",2005,"Upland",0.0363636363636364,0.188918595406158
"1968","YBBB",2006,"Lowland",1.1304347826087,1.51670539555874
"1969","YBBB",2006,"Midland",0.904761904761905,0.995226703056239
"1970","YBBB",2006,"Upland",0.04,0.2
"1971","YBBB",2007,"Lowland",0.717948717948718,0.998649560491249
"1972","YBBB",2007,"Midland",0.791666666666667,0.874176410779381
"1973","YBBB",2007,"Upland",0.04,0.197948663722157
"1974","YBBB",2008,"Lowland",0.69620253164557,0.910824230555966
"1975","YBBB",2008,"Midland",0.351063829787234,0.651011567023258
"1976","YBBB",2008,"Upland",0.032967032967033,0.179539500485081
"1977","YBBB",2009,"Lowland",0.514285714285714,0.950895199626262
"1978","YBBB",2009,"Midland",0.362068965517241,0.765443934075479
"1979","YBBB",2009,"Upland",0.0158730158730159,0.125988157669742
"1980","YBBB",2010,"Lowland",1.03448275862069,1.20956776874722
"1981","YBBB",2010,"Midland",0.918367346938776,1.11498756894934
"1982","YBBB",2010,"Upland",0.161290322580645,0.522607194334227
"1983","YBBB",2011,"Lowland",NA,NA
"1984","YBBB",2011,"Midland",1.04,1.20692446601544
"1985","YBBB",2011,"Upland",0.189189189189189,0.700707493174571
"1986","YBBB",2012,"Lowland",0.605263157894737,0.886519879328045
"1987","YBBB",2012,"Midland",0.526315789473684,0.979156893406831
"1988","YBBB",2012,"Upland",0.171052631578947,0.526324561330411
"1989","YBBB",2013,"Lowland",0.545454545454545,0.820199532264724
"1990","YBBB",2013,"Midland",0.769230769230769,1.18013242926685
"1991","YBBB",2013,"Upland",0.125,0.333711906235957
"1992","YBBB",2014,"Lowland",0.818181818181818,0.750757193529548
"1993","YBBB",2014,"Midland",0.448979591836735,0.792181179029244
"1994","YBBB",2014,"Upland",0,0
"1995","YBBB",2015,"Lowland",NA,NA
"1996","YBBB",2015,"Midland",0.857142857142857,0.770328886519643
"1997","YBBB",2015,"Upland",0.194444444444444,0.624245576422084
"1998","YBBB",2016,"Lowland",0.727272727272727,0.786245393106896
"1999","YBBB",2016,"Midland",0.666666666666667,0.868114732282431
"2000","YBBB",2016,"Upland",0.214285714285714,0.578934223521839
"2001","YSHE",2000,"Lowland",3.3,0.948683298050514
"2002","YSHE",2000,"Midland",0,0
"2003","YSHE",2000,"Upland",0.0151515151515152,0.123091490979333
"2004","YSHE",2001,"Midland",0,0
"2005","YSHE",2001,"Upland",0.0384615384615385,0.194183909345154
"2006","YSHE",2002,"Lowland",2.5,1.29099444873581
"2007","YSHE",2002,"Midland",1,1.78885438199983
"2008","YSHE",2002,"Upland",0,0
"2009","YSHE",2003,"Lowland",NA,NA
"2010","YSHE",2003,"Midland",0.181818181818182,0.635144936931005
"2011","YSHE",2003,"Upland",0,0
"2012","YSHE",2004,"Lowland",3.4390243902439,1.75750637724716
"2013","YSHE",2004,"Midland",0.346774193548387,0.893011301367045
"2014","YSHE",2004,"Upland",0,0
"2015","YSHE",2005,"Lowland",2.70731707317073,1.76414146880323
"2016","YSHE",2005,"Midland",0.146666666666667,0.630172291613268
"2017","YSHE",2005,"Upland",0,0
"2018","YSHE",2006,"Lowland",2.65217391304348,1.79920931250303
"2019","YSHE",2006,"Midland",0.523809523809524,1.12334534400814
"2020","YSHE",2006,"Upland",0,0
"2021","YSHE",2007,"Lowland",2.35897435897436,1.42325016270543
"2022","YSHE",2007,"Midland",0.604166666666667,1.12495074754283
"2023","YSHE",2007,"Upland",0,0
"2024","YSHE",2008,"Lowland",3.53164556962025,1.81047835468104
"2025","YSHE",2008,"Midland",1.26595744680851,1.62755527408834
"2026","YSHE",2008,"Upland",0,0
"2027","YSHE",2009,"Lowland",3.71428571428571,1.46671759524514
"2028","YSHE",2009,"Midland",0.931034482758621,1.4613388353741
"2029","YSHE",2009,"Upland",0.0158730158730159,0.125988157669742
"2030","YSHE",2010,"Lowland",3.10344827586207,1.47223900394232
"2031","YSHE",2010,"Midland",0.428571428571429,1.02062072615966
"2032","YSHE",2010,"Upland",0,0
"2033","YSHE",2011,"Lowland",3.16666666666667,2.13697605664328
"2034","YSHE",2011,"Midland",1.12,1.58954920234218
"2035","YSHE",2011,"Upland",0,0
"2036","YSHE",2012,"Lowland",4.13157894736842,1.98876646043204
"2037","YSHE",2012,"Midland",0.947368421052632,2.03944041637622
"2038","YSHE",2012,"Upland",0,0
"2039","YSHE",2013,"Lowland",2.72727272727273,1.61807966991178
"2040","YSHE",2013,"Midland",1.15384615384615,1.5481476459315
"2041","YSHE",2013,"Upland",0,0
"2042","YSHE",2014,"Lowland",3.18181818181818,0.873862897505303
"2043","YSHE",2014,"Midland",1.63265306122449,1.99680867835634
"2044","YSHE",2014,"Upland",0.411764705882353,0.795206225564457
"2045","YSHE",2015,"Lowland",4,0.632455532033676
"2046","YSHE",2015,"Midland",0.5,1.09192842819834
"2047","YSHE",2015,"Upland",0,0
"2048","YSHE",2016,"Lowland",3,1.26491106406735
"2049","YSHE",2016,"Midland",0.583333333333333,0.974307632279888
"2050","YSHE",2016,"Upland",0,0
"2051","YTSW",2000,"Lowland",0,0
"2052","YTSW",2000,"Midland",0.92,1.35285035448591
"2053","YTSW",2000,"Upland",1.24242424242424,1.57929493577751
"2054","YTSW",2001,"Midland",1.16666666666667,1.37260991217989
"2055","YTSW",2001,"Upland",1.44230769230769,1.77580096856029
"2056","YTSW",2002,"Lowland",0,0
"2057","YTSW",2002,"Midland",0.272727272727273,0.646669790682863
"2058","YTSW",2002,"Upland",1.66666666666667,2.00831604418561
"2059","YTSW",2003,"Lowland",0,0
"2060","YTSW",2003,"Midland",0.484848484848485,1.06422542610847
"2061","YTSW",2003,"Upland",1.28125,1.68932845982103
"2062","YTSW",2004,"Lowland",0.170731707317073,0.71672916262873
"2063","YTSW",2004,"Midland",0.854838709677419,1.38337132901348
"2064","YTSW",2004,"Upland",0.645833333333333,0.956268976078346
"2065","YTSW",2005,"Lowland",0.0487804878048781,0.218084789955091
"2066","YTSW",2005,"Midland",1.24,1.37388775653893
"2067","YTSW",2005,"Upland",1.14545454545455,1.71505514238293
"2068","YTSW",2006,"Lowland",0.130434782608696,0.45769658728016
"2069","YTSW",2006,"Midland",0.904761904761905,1.37494588638106
"2070","YTSW",2006,"Upland",1.72,1.86010752377383
"2071","YTSW",2007,"Lowland",0.0512820512820513,0.320256307610174
"2072","YTSW",2007,"Midland",1.20833333333333,1.66258365117762
"2073","YTSW",2007,"Upland",2.38,2.03930760558678
"2074","YTSW",2008,"Lowland",0.10126582278481,0.378761027049793
"2075","YTSW",2008,"Midland",1.01063829787234,1.62966241540846
"2076","YTSW",2008,"Upland",1.68131868131868,1.65917731206443
"2077","YTSW",2009,"Lowland",0.114285714285714,0.403763804821623
"2078","YTSW",2009,"Midland",1.10344827586207,1.97074796712042
"2079","YTSW",2009,"Upland",1.22222222222222,1.76383420737639
"2080","YTSW",2010,"Lowland",0.0689655172413793,0.257880714777564
"2081","YTSW",2010,"Midland",1.3265306122449,1.80725107901062
"2082","YTSW",2010,"Upland",2.45161290322581,1.8945308949257
"2083","YTSW",2011,"Lowland",0,0
"2084","YTSW",2011,"Midland",0.68,1.10754984838908
"2085","YTSW",2011,"Upland",0.702702702702703,1.07664254010287
"2086","YTSW",2012,"Lowland",0.131578947368421,0.474828710599594
"2087","YTSW",2012,"Midland",1.36842105263158,1.73081846959175
"2088","YTSW",2012,"Upland",1.43421052631579,1.86429987799381
"2089","YTSW",2013,"Lowland",0,0
"2090","YTSW",2013,"Midland",0.615384615384615,1.44395991735054
"2091","YTSW",2013,"Upland",1.16071428571429,1.75578820129086
"2092","YTSW",2014,"Lowland",0.0909090909090909,0.301511344577764
"2093","YTSW",2014,"Midland",0.653061224489796,1.34708049141101
"2094","YTSW",2014,"Upland",1.58823529411765,1.97036873228756
"2095","YTSW",2015,"Lowland",0,0
"2096","YTSW",2015,"Midland",0.642857142857143,0.928782731664065
"2097","YTSW",2015,"Upland",1.77777777777778,1.95829533904379
"2098","YTSW",2016,"Lowland",0,0
"2099","YTSW",2016,"Midland",1.41666666666667,1.79168773159171
"2100","YTSW",2016,"Upland",1.57142857142857,1.55485768402848
